Stat,MARTINA FRANCA,,,,
20/02/2015 11.00,"69,3","38,2","0,5","64,0",
20/02/2015 12.00,"79,7","43,1","0,6","66,7","25,9"
20/02/2015 13.00,"70,6","39,1","0,5","74,7",
20/02/2015 14.00,"68,7","39,5","0,6","82,8","16,6"
20/02/2015 15.00,"54,7","35,6","0,5","89,3",
20/02/2015 16.00,"64,5","41,7","0,5","82,8","18,1"
20/02/2015 17.00,"64,0","44,3","0,6","75,8",
20/02/2015 18.00,"102,8","63,8","0,8","51,2","24,4"
20/02/2015 19.00,"170,2","86,3","1,1","18,9",
20/02/2015 20.00,"154,5","79,3","1,3","11,5","29,3"
20/02/2015 21.00,"122,8","69,7","1,3","9,9",
20/02/2015 22.00,"92,6","63,1","1,3","17,8","60,1"
20/02/2015 23.00,"60,7","46,4","1,0","26,9",
21/02/2015 0.00,"31,2","24,9","0,6","56,9","77,1"
21/02/2015 1.00,"40,4","29,1","0,5","59,2",
21/02/2015 2.00,"14,8","11,8","0,3","73,6","60,5"
21/02/2015 3.00,"11,0","8,5",,"80,0",
21/02/2015 4.00,"25,5","16,8","0,3",,"41,0"
21/02/2015 5.00,"128,6","45,7","0,3","48,1",
21/02/2015 6.00,"79,3","37,1","0,3","48,3","32,2"
21/02/2015 7.00,"218,4","82,7","0,4","23,4",
21/02/2015 8.00,"120,0","60,7","0,5","35,5","30,8"
21/02/2015 9.00,"80,1","42,8","0,5","57,3",
21/02/2015 10.00,"31,0","19,7","0,4","83,5","32,2"
21/02/2015 11.00,"22,5","14,0","0,4","87,9",
21/02/2015 12.00,"21,0","12,6","0,4","93,1","19,5"
21/02/2015 13.00,"27,4","16,1","0,3","86,9",
21/02/2015 14.00,"34,6","18,7","0,3","86,7","25,4"
21/02/2015 15.00,"13,7","9,0","0,3","92,6",
21/02/2015 16.00,"20,7","12,8","0,3","93,1","21,0"
21/02/2015 17.00,"14,7","9,9","0,3","90,6",
21/02/2015 18.00,"20,7","13,2","0,3","87,6","24,4"
21/02/2015 19.00,"27,5","17,3","0,3","84,3",
21/02/2015 20.00,"29,2","18,4","0,3","84,5","22,0"
21/02/2015 21.00,"26,7","16,2","0,3","87,6",
21/02/2015 22.00,"18,8","11,9","0,2","92,5","22,9"
21/02/2015 23.00,"9,1","6,3","0,2","96,8",
22/02/2015 0.00,"9,0","5,8","0,2","95,6","13,2"
22/02/2015 1.00,"7,8","5,0","0,2","94,8",
22/02/2015 2.00,"6,0","3,9","0,2","92,1","2,4"
22/02/2015 3.00,"7,2","4,5","0,2","84,9",
22/02/2015 4.00,"6,7","4,3","0,2","88,6","2,4"
22/02/2015 5.00,"6,8","4,2","0,2","87,3",
22/02/2015 6.00,"10,5","7,1","0,2","81,1","2,0"
22/02/2015 7.00,"11,3","7,4","0,2","82,5",
22/02/2015 8.00,"12,9","7,9","0,2","85,8","2,4"
22/02/2015 9.00,"8,1","5,2","0,2","90,4",
22/02/2015 10.00,"11,1","7,0","0,2","85,3","3,4"
22/02/2015 11.00,"12,7","7,7","0,2","86,7",
22/02/2015 12.00,"17,5","10,4","0,2","81,5","4,9"
22/02/2015 13.00,"17,0","10,3","0,3","87,0",
22/02/2015 14.00,"14,1","8,8","0,2","83,2","9,8"
22/02/2015 15.00,"7,7","5,0","0,2","81,1",
22/02/2015 16.00,"8,7","5,7","0,2","80,0","5,9"
22/02/2015 17.00,"10,0","6,2","0,2","78,2",
22/02/2015 18.00,"9,1","6,2","0,2","77,1","14,2"
22/02/2015 19.00,"11,6","7,1","0,2","75,3",
22/02/2015 20.00,"11,2","6,9","0,2","80,6","31,3"
22/02/2015 21.00,"10,9","7,1","0,2","81,1",
22/02/2015 22.00,"7,5","5,3","0,2","86,6","50,8"
22/02/2015 23.00,"7,3","5,6","0,1","87,9",
23/02/2015 0.00,"7,5","4,9","0,1","84,7","50,8"
23/02/2015 1.00,"5,6","3,6","0,1","86,0",
23/02/2015 2.00,"3,0","1,9","0,1","84,4","59,1"
23/02/2015 3.00,"2,3","1,6",,"84,6",
23/02/2015 4.00,"2,0","1,0","0,1",,"53,7"
23/02/2015 5.00,"5,2","3,0","0,1","82,7",
23/02/2015 6.00,"21,3","12,9","0,1","75,2","49,8"
23/02/2015 7.00,"49,1","26,2","0,2","65,6",
23/02/2015 8.00,"58,2","30,1","0,3","64,7","34,7"
23/02/2015 9.00,"85,4","44,5","0,5","51,4",
23/02/2015 10.00,"38,7","23,9","0,3","62,3","38,1"
23/02/2015 11.00,,,"0,4","58,6",
23/02/2015 12.00,"62,7","36,8","0,3","54,4","20,0"
23/02/2015 13.00,"66,8","39,5","0,3","70,0",
23/02/2015 14.00,"81,8","44,0","0,3","71,1","27,8"
23/02/2015 15.00,"46,0","27,9","0,2","81,1",
23/02/2015 16.00,"47,1","30,1","0,2","75,4","17,1"
23/02/2015 17.00,"73,9","47,5","0,5","56,4",
23/02/2015 18.00,"99,2","58,1","0,5","40,3","9,8"
23/02/2015 19.00,"201,0","81,0","0,9","16,0",
23/02/2015 20.00,"165,0","68,5","1,3","6,8","18,6"
23/02/2015 21.00,"178,9","70,3","1,2","4,8",
23/02/2015 22.00,"85,3","51,7","0,8","16,7",
23/02/2015 23.00,"48,3","36,2","0,7","29,7",
24/02/2015 0.00,"27,8","22,2","0,5","31,3",
24/02/2015 1.00,"15,2","12,3","0,3","61,5",
24/02/2015 2.00,"8,8","6,3","0,1","74,2",
24/02/2015 3.00,"5,3","3,9","0,1","86,4",
24/02/2015 4.00,"8,8","7,9","0,3","82,6",
24/02/2015 5.00,"26,5","24,4","0,7","61,4",
24/02/2015 6.00,"66,7","44,9","0,7","42,4",
24/02/2015 7.00,"57,0","35,7","0,2","60,5",
24/02/2015 8.00,"55,0","32,4","0,3","64,3",
24/02/2015 9.00,"35,4","20,1","0,3","72,9",
24/02/2015 10.00,"39,2","22,8","0,3","70,5",
24/02/2015 11.00,"29,2","18,7","0,2","75,8",
24/02/2015 12.00,"27,2","16,1","0,2","76,6",
24/02/2015 13.00,"26,7","15,9","0,2","78,4",
24/02/2015 14.00,"44,9","25,5","0,2","72,1",
24/02/2015 15.00,"28,9","17,3","0,2","72,2",
24/02/2015 16.00,,,"0,1","70,5",
24/02/2015 17.00,"41,7","28,7","0,2","67,2",
24/02/2015 18.00,"46,3","31,1","0,3","62,7",
24/02/2015 19.00,"59,9","36,4","0,3","58,3",
24/02/2015 20.00,"40,3","25,6","0,2","72,4",
24/02/2015 21.00,"40,6","26,3","0,3","73,6",
24/02/2015 22.00,"21,6","15,4","0,1","84,7",
24/02/2015 23.00,"11,9","8,2","0,1","90,6",
25/02/2015 0.00,"13,7","9,4","0,1","87,5",
25/02/2015 1.00,"13,3","8,6","0,1","89,0",
25/02/2015 2.00,,,"0,1","91,1",
25/02/2015 3.00,"16,7","15,2",,"91,1",
25/02/2015 4.00,"16,0","12,8","0,2",,
25/02/2015 5.00,"12,6","11,3","0,3","75,2",
25/02/2015 6.00,"28,7","21,1","0,3","64,7",
25/02/2015 7.00,"39,2","26,5","0,3","61,8",
25/02/2015 8.00,"56,8","31,8","0,4","59,0",
25/02/2015 9.00,"54,7","33,4","0,4","59,5",
25/02/2015 10.00,"44,7","27,8","0,4","65,9",
25/02/2015 11.00,"36,0","21,5","0,3","68,7",
25/02/2015 12.00,"29,5","17,6","0,1","76,2",
25/02/2015 13.00,"38,6","21,2",,"73,9",
25/02/2015 14.00,"67,2","33,6","0,1","59,4",
25/02/2015 15.00,"31,3","18,7","0,2","73,2",
25/02/2015 16.00,"46,3","31,5","0,4","59,6",
25/02/2015 17.00,"52,0","29,6","0,4","64,4",
25/02/2015 18.00,"55,6","33,1","0,4","59,4",
25/02/2015 19.00,"71,6","42,9","0,5","49,5",
25/02/2015 20.00,"73,4","43,9","0,4","48,8",
25/02/2015 21.00,"62,7","40,4","0,4","49,5",
25/02/2015 22.00,"51,3","36,4","0,3","50,6",
25/02/2015 23.00,"43,1","32,3","0,3","49,7",
26/02/2015 0.00,"18,9","15,7","0,3","66,0",
26/02/2015 1.00,"17,9","12,5","0,3","63,3","13,1"
26/02/2015 2.00,"11,6","8,9","0,3","57,7","13,1"
26/02/2015 3.00,"12,3","8,3","0,3","56,2","13,1"
26/02/2015 4.00,"13,6","10,6","0,3","41,4","13,1"
26/02/2015 5.00,"13,2","7,9","0,3","67,0","13,1"
26/02/2015 6.00,"39,1","22,8","0,3","65,8","13,1"
26/02/2015 7.00,"79,1","43,8","0,3","52,6","13,1"
26/02/2015 8.00,"87,3","42,1","0,4","53,6","13,1"
26/02/2015 9.00,"75,7","39,1","0,6","56,6","13,1"
26/02/2015 10.00,"52,1","29,8","0,5","65,8","13,1"
26/02/2015 11.00,"26,1","15,5","0,3","80,2","13,1"
26/02/2015 12.00,"38,9","21,9","0,2","74,2","13,1"
26/02/2015 13.00,"36,5","21,0","0,4","78,0","13,1"
26/02/2015 14.00,"51,1","27,4","0,4","77,3","13,1"
26/02/2015 15.00,"32,7","20,5","0,4","80,2","13,1"
26/02/2015 16.00,"39,0","24,4","0,5","74,4","13,1"
26/02/2015 17.00,"70,3","41,3","0,5","60,9","13,1"
26/02/2015 18.00,"78,1","48,1","0,6","54,4","13,1"
26/02/2015 19.00,"87,7","53,1","0,7","49,4","13,1"
26/02/2015 20.00,"91,3","56,3","0,6","43,7","13,1"
26/02/2015 21.00,"57,0","37,3","0,5","58,2","13,1"
26/02/2015 22.00,"43,0","32,4","0,5","55,7","13,1"
26/02/2015 23.00,"42,5","31,8","0,6","47,0","13,1"
27/02/2015 0.00,"32,3","22,2","0,4","66,4","13,1"
27/02/2015 1.00,"29,1","17,8","0,3","74,0","10,1"
27/02/2015 2.00,"15,2","10,7","0,3","79,7","10,1"
27/02/2015 3.00,"7,4","5,4","0,3","81,6","10,1"
27/02/2015 4.00,"6,3","5,2","0,3","79,4","10,1"
27/02/2015 5.00,"5,0","3,9","0,3","85,0","10,1"
27/02/2015 6.00,"39,2","21,4","0,3","71,3","10,1"
27/02/2015 7.00,"76,8","41,8","0,4","56,6","10,1"
27/02/2015 8.00,"98,6","48,9","0,7","51,2","10,1"
27/02/2015 9.00,"175,7","72,6","1,0","32,7","10,1"
27/02/2015 10.00,"65,2","38,9","0,5","54,4","10,1"
27/02/2015 11.00,"71,0","42,2","0,6","55,0","10,1"
27/02/2015 12.00,"79,5","43,2","0,6","56,3","10,1"
27/02/2015 13.00,"88,9","49,6","0,7","53,6","10,1"
27/02/2015 14.00,"147,0","66,8","1,0","43,9","10,1"
27/02/2015 15.00,"91,2","50,7","0,8","50,4","10,1"
27/02/2015 16.00,"94,3","55,9","0,9","35,2","10,1"
27/02/2015 17.00,"80,8","48,3","0,9","39,7","10,1"
27/02/2015 18.00,"97,4","55,1","0,8","30,9","10,1"
27/02/2015 19.00,"55,4","36,6","0,7","54,7","10,1"
27/02/2015 20.00,"49,5","33,1","0,6","57,4","10,1"
27/02/2015 21.00,"52,0","34,2","0,6","53,4","10,1"
27/02/2015 22.00,"39,0","27,0","0,5","57,2","10,1"
27/02/2015 23.00,"15,1","11,2","0,4","69,4","10,1"
28/02/2015 0.00,"12,4","9,3","0,4","72,0","10,1"
28/02/2015 1.00,"8,4","7,3","0,4","74,8","23,2"
28/02/2015 2.00,"5,7","4,5","0,4","78,7","23,2"
28/02/2015 3.00,"5,0","3,1","0,4","78,8","23,2"
28/02/2015 4.00,"4,6","3,1","0,4","79,4","23,2"
28/02/2015 5.00,"3,9","3,3","0,4","80,3","23,2"
28/02/2015 6.00,"8,6","6,9","0,4","76,9","23,2"
28/02/2015 7.00,"18,2","12,6","0,4","70,6","23,2"
28/02/2015 8.00,"55,1","31,6","0,6","54,8","23,2"
28/02/2015 9.00,"91,2","49,6","0,8","40,3","23,2"
28/02/2015 10.00,"55,4","34,0","0,7","53,1","23,2"
28/02/2015 11.00,"50,9","31,2","0,6","60,7","23,2"
28/02/2015 12.00,"52,8","30,5","0,6","64,2","23,2"
28/02/2015 13.00,"87,9","49,4","0,8","50,4","23,2"
28/02/2015 14.00,"100,6","54,3","0,8","46,1","23,2"
28/02/2015 15.00,"41,4","29,4","0,7","64,2","23,2"
28/02/2015 16.00,"60,2","41,6","0,7","50,4","23,2"
28/02/2015 17.00,"87,6","54,6","0,9","37,6","23,2"
28/02/2015 18.00,"90,5","52,3","0,8","31,1","23,2"
28/02/2015 19.00,"103,6","55,4","0,8","23,2","23,2"
28/02/2015 20.00,"94,9","52,7","0,7","22,6","23,2"
28/02/2015 21.00,"94,3","51,7","0,8","19,4","23,2"
28/02/2015 22.00,"61,3","40,1","0,8","21,7","23,2"
28/02/2015 23.00,"48,7","35,0","0,8","24,3","23,2"
01/03/2015 0.00,"30,4","24,0","0,7","37,9","23,2"
01/03/2015 1.00,"24,2","18,4","0,6","48,3","27,0"
01/03/2015 2.00,"21,1","16,7","0,5","61,2","27,0"
01/03/2015 3.00,"12,8","10,5","0,5","69,4","27,0"
01/03/2015 4.00,"8,6","7,0","0,4","71,6","27,0"
01/03/2015 5.00,"6,4","5,5","0,4","70,1","27,0"
01/03/2015 6.00,"6,8","5,6","0,4","66,4","27,0"
01/03/2015 7.00,"10,2","8,7","0,4","51,6","27,0"
01/03/2015 8.00,"18,1","14,9","0,5","44,0","27,0"
01/03/2015 9.00,"23,0","16,4","0,5","46,7","27,0"
01/03/2015 10.00,"24,8","16,7","0,5","61,6","27,0"
01/03/2015 11.00,"30,5","19,9","0,6","71,2","27,0"
01/03/2015 12.00,"37,8","24,1","0,6","74,3","27,0"
01/03/2015 13.00,"41,3","26,4","0,8","77,4","27,0"
01/03/2015 14.00,"32,0","22,1","1,0","87,4","27,0"
01/03/2015 15.00,"19,6","14,3","1,0","90,5","27,0"
01/03/2015 16.00,"25,8","18,8","0,9","85,6","27,0"
01/03/2015 17.00,"36,6","25,2","1,0","74,6","27,0"
01/03/2015 18.00,"64,0","42,8","1,2","57,2","27,0"
01/03/2015 19.00,"65,1","44,2","1,3","35,7","27,0"
01/03/2015 20.00,"45,1","33,7","1,0","47,7","27,0"
01/03/2015 21.00,"37,6","28,3","0,8","59,7","27,0"
01/03/2015 22.00,"34,8","27,4","0,8","59,9","27,0"
01/03/2015 23.00,"17,7","15,3","0,6","73,5","27,0"
02/03/2015 0.00,"17,7","14,7","0,5","74,0","27,0"
02/03/2015 1.00,"16,5","14,7","0,5","66,3","19,0"
02/03/2015 2.00,"13,7","11,7","0,5","67,6","19,0"
02/03/2015 3.00,"6,5","5,4","0,5","75,2","19,0"
02/03/2015 4.00,"5,7","4,2","0,4","81,4","19,0"
02/03/2015 5.00,"8,4","6,7","0,4","75,1","19,0"
02/03/2015 6.00,"41,1","30,2","0,5","58,5","19,0"
02/03/2015 7.00,"119,3","64,1","0,5","28,7","19,0"
02/03/2015 8.00,"49,3","34,8","0,6","52,6","19,0"
02/03/2015 9.00,"82,1","39,4","0,7","60,0","19,0"
02/03/2015 10.00,"28,8","17,1","0,5","79,1","19,0"
02/03/2015 11.00,"29,4","17,6","0,4","79,4","19,0"
02/03/2015 12.00,"29,0","17,4","0,2","81,3","19,0"
02/03/2015 13.00,"29,3","17,8","0,1","82,8","19,0"
02/03/2015 14.00,"48,0","28,4","0,3","75,6","19,0"
02/03/2015 15.00,"25,3","17,5","0,2","86,2","19,0"
02/03/2015 16.00,"23,2","15,0","0,2","82,5","19,0"
02/03/2015 17.00,"32,9","20,0","0,2","73,3","19,0"
02/03/2015 18.00,"36,7","21,8","0,2","68,2","19,0"
02/03/2015 19.00,"46,5","26,1","0,3","60,3","19,0"
02/03/2015 20.00,"33,3","21,8","0,2","60,6","19,0"
02/03/2015 21.00,"25,3","15,1","0,2","67,7","19,0"
02/03/2015 22.00,"10,7","7,9","0,2","74,0","19,0"
02/03/2015 23.00,"7,8","5,3","0,1","73,9","19,0"
03/03/2015 0.00,"6,0","4,0","0,1","73,8","19,0"
03/03/2015 1.00,"7,8","5,2","0,1","71,9","33,8"
03/03/2015 2.00,"3,4","2,6","0,1","76,3","33,8"
03/03/2015 3.00,"3,3","1,8","0,1","76,0","33,8"
03/03/2015 4.00,"2,5","2,1",,"70,8","33,8"
03/03/2015 5.00,"3,9","3,3","0,1","68,2","33,8"
03/03/2015 6.00,"7,7","6,9","0,1","61,7","33,8"
03/03/2015 7.00,"37,2","27,1","0,2","43,0","33,8"
03/03/2015 8.00,"99,0","49,2","0,5","26,5","33,8"
03/03/2015 9.00,"85,5","43,8","0,5","37,2","33,8"
03/03/2015 10.00,"66,3","34,8","0,4","49,6","33,8"
03/03/2015 11.00,"52,8","28,0","0,3","62,9","33,8"
03/03/2015 12.00,"54,1","31,6","0,2","66,8","33,8"
03/03/2015 13.00,"70,6","39,7","0,4","68,1","33,8"
03/03/2015 14.00,"66,7","38,2","0,3","78,3","33,8"
03/03/2015 15.00,"49,4","31,1","0,2","82,5","33,8"
03/03/2015 16.00,"57,9","36,9","0,3","81,0","33,8"
03/03/2015 17.00,"87,2","52,9","0,5","64,2","33,8"
03/03/2015 18.00,"87,6","54,0","0,5","55,1","33,8"
03/03/2015 19.00,"122,8","68,2","0,7","36,8","33,8"
03/03/2015 20.00,"106,2","60,1","0,6","38,8","33,8"
03/03/2015 21.00,"115,0","64,6","0,6","30,5","33,8"
03/03/2015 22.00,"79,6","53,9","0,5","40,1","33,8"
03/03/2015 23.00,"59,9","45,1","0,6","33,6","33,8"
04/03/2015 0.00,"39,2","30,2","0,5","34,8","33,8"
04/03/2015 1.00,"31,9","25,3","0,5","34,9","26,1"
04/03/2015 2.00,"23,0","17,5","0,4","43,5","26,1"
04/03/2015 3.00,"8,6","8,1","0,2","61,9","26,1"
04/03/2015 4.00,"11,5","10,0","0,2","49,1","26,1"
04/03/2015 5.00,"33,8","19,1","0,2","36,4","26,1"
04/03/2015 6.00,"114,7","48,9","0,3","25,9","26,1"
04/03/2015 7.00,"117,2","58,8","0,4","26,9","26,1"
04/03/2015 8.00,"60,0","36,1","0,4","46,3","26,1"
04/03/2015 9.00,"49,0","28,8","0,3","65,8","26,1"
04/03/2015 10.00,"30,3","19,7","0,2","76,2","26,1"
04/03/2015 11.00,"23,9","14,1","0,1","82,9","26,1"
04/03/2015 12.00,"33,2","20,2","0,2","76,3","26,1"
04/03/2015 13.00,"40,9","24,5","0,2","75,4","26,1"
04/03/2015 14.00,"35,8","21,2","0,2","88,5","26,1"
04/03/2015 15.00,"20,9","13,4","0,1","97,2","26,1"
04/03/2015 16.00,"22,0","14,3","0,1","96,8","26,1"
04/03/2015 17.00,,,,,"26,1"
04/03/2015 18.00,,,,,"26,1"
04/03/2015 19.00,"37,7","25,6","0,4","74,8","26,1"
04/03/2015 20.00,"27,1","17,9","0,4","82,1","26,1"
04/03/2015 21.00,"29,4","19,7","0,3","73,4","26,1"
04/03/2015 22.00,"13,5","10,1","0,3","78,4","26,1"
04/03/2015 23.00,"7,9","7,1","0,2","88,9","26,1"
05/03/2015 0.00,"6,9","4,9","0,3","88,6","26,1"
05/03/2015 1.00,"6,7","5,4","0,2","90,6","11,7"
05/03/2015 2.00,,,"0,2","93,4","11,7"
05/03/2015 3.00,"11,8","10,0",,"92,8","11,7"
05/03/2015 4.00,"9,3","8,1","0,2",,"11,7"
05/03/2015 5.00,"11,2","8,6","0,1","87,3","11,7"
05/03/2015 6.00,"17,8","12,4","0,2","80,8","11,7"
05/03/2015 7.00,"43,8","27,3","0,2","66,0","11,7"
05/03/2015 8.00,"28,3","17,8","0,2","72,6","11,7"
05/03/2015 9.00,"36,2","20,3","0,3","73,8","11,7"
05/03/2015 10.00,"22,2","14,5","0,3","77,5","11,7"
05/03/2015 11.00,"20,1","12,6","0,2","75,5","11,7"
05/03/2015 12.00,"18,7","11,8","0,3","73,3","11,7"
05/03/2015 13.00,"31,6","18,6","0,3","67,5","11,7"
05/03/2015 14.00,"45,4","25,2","0,3","63,9","11,7"
05/03/2015 15.00,"37,2","21,0","0,3","67,4","11,7"
05/03/2015 16.00,"37,8","22,4","0,4","67,1","11,7"
05/03/2015 17.00,"44,7","26,9","0,4","59,7","11,7"
05/03/2015 18.00,"60,3","36,2","0,5","49,8","11,7"
05/03/2015 19.00,"95,7","47,3","0,7","32,4","11,7"
05/03/2015 20.00,"114,0","53,6","0,8","25,6","11,7"
05/03/2015 21.00,"114,1","56,8","0,9","22,8","11,7"
05/03/2015 22.00,"73,0","42,0","0,8","32,6","11,7"
05/03/2015 23.00,"39,6","26,2","0,6","45,2","11,7"
06/03/2015 0.00,"26,1","17,4","0,4","55,6","11,7"
06/03/2015 1.00,"22,1","15,0","0,4","59,4","9,9"
06/03/2015 2.00,"12,5","8,8","0,3","68,5","9,9"
06/03/2015 3.00,"9,1","6,4","0,3","73,8","9,9"
06/03/2015 4.00,"7,3","5,0","0,2","73,8","9,9"
06/03/2015 5.00,"10,8","7,2","0,2","77,4","9,9"
06/03/2015 6.00,"29,3","18,8","0,3","65,3","9,9"
06/03/2015 7.00,"48,9","28,9","0,4","56,8","9,9"
06/03/2015 8.00,"99,3","50,4","0,7","45,8","9,9"
06/03/2015 9.00,"118,2","55,1","0,6","45,5","9,9"
06/03/2015 10.00,"54,6","28,9","0,4","64,0","9,9"
06/03/2015 11.00,"52,7","28,9","0,5","60,0","9,9"
06/03/2015 12.00,"71,0","36,9","0,5","59,9","9,9"
06/03/2015 13.00,"68,9","36,4","0,5","60,3","9,9"
06/03/2015 14.00,"82,3","40,2","0,6","57,2","9,9"
06/03/2015 15.00,"56,2","30,8","0,5","63,2","9,9"
06/03/2015 16.00,"64,8","34,6","0,6","62,2","9,9"
06/03/2015 17.00,"78,0","41,3","0,6","57,2","9,9"
06/03/2015 18.00,"63,3","35,4","0,6","63,1","9,9"
06/03/2015 19.00,"60,3","33,6","0,6","66,2","9,9"
06/03/2015 20.00,"74,8","40,0","0,6","56,3","9,9"
06/03/2015 21.00,"71,2","40,7","0,6","51,7","9,9"
06/03/2015 22.00,"50,1","28,5","0,5","62,5","9,9"
06/03/2015 23.00,"19,3","13,3","0,4","72,5","9,9"
07/03/2015 0.00,"20,3","13,0","0,4","71,1","9,9"
07/03/2015 1.00,"17,2","11,1","0,4","69,6","12,7"
07/03/2015 2.00,,,"0,4","69,9","12,7"
07/03/2015 3.00,"14,9","11,5",,"74,0","12,7"
07/03/2015 4.00,"10,7","8,0","0,3",,"12,7"
07/03/2015 5.00,"8,3","6,8","0,2","81,0","12,7"
07/03/2015 6.00,"15,1","11,1","0,3","76,0","12,7"
07/03/2015 7.00,"26,3","16,9","0,4","72,5","12,7"
07/03/2015 8.00,"59,7","31,8","0,5","57,2","12,7"
07/03/2015 9.00,"93,6","44,2","0,6","46,1","12,7"
07/03/2015 10.00,"65,1","30,5","0,5","59,2","12,7"
07/03/2015 11.00,"62,1","30,1","0,5","60,7","12,7"
07/03/2015 12.00,"66,5","32,6","0,5","60,1","12,7"
07/03/2015 13.00,"74,5","35,9","0,5","59,6","12,7"
07/03/2015 14.00,"84,5","40,1","0,5","60,4","12,7"
07/03/2015 15.00,"28,2","16,2","0,4","75,2","12,7"
07/03/2015 16.00,"36,3","20,8","0,4","72,1","12,7"
07/03/2015 17.00,"49,6","29,0","0,5","65,2","12,7"
07/03/2015 18.00,"57,9","34,4","0,5","60,7","12,7"
07/03/2015 19.00,"59,1","33,1","0,6","60,4","12,7"
07/03/2015 20.00,"61,1","34,5","0,5","59,0","12,7"
07/03/2015 21.00,"68,9","39,0","0,5","54,3","12,7"
07/03/2015 22.00,"51,9","30,9","0,4","57,8","12,7"
07/03/2015 23.00,"30,9","19,9","0,4","63,5","12,7"
08/03/2015 0.00,"24,8","16,4","0,4","65,3","12,7"
08/03/2015 1.00,"24,5","16,5","0,3","66,5","17,1"
08/03/2015 2.00,"16,0","11,1","0,3","69,7","17,1"
08/03/2015 3.00,"11,7","7,9","0,3","71,8","17,1"
08/03/2015 4.00,"9,3","6,6","0,3","71,5","17,1"
08/03/2015 5.00,"8,9","5,8","0,3","69,9","17,1"
08/03/2015 6.00,"9,5","6,5","0,3","70,3","17,1"
08/03/2015 7.00,"13,3","9,1","0,3","67,8","17,1"
08/03/2015 8.00,"17,1","11,2","0,3","68,1","17,1"
08/03/2015 9.00,"21,5","13,5","0,4","71,4","17,1"
08/03/2015 10.00,"29,5","17,0","0,4","70,6","17,1"
08/03/2015 11.00,"36,4","20,5","0,4","71,9","17,1"
08/03/2015 12.00,"42,8","22,5","0,4","73,7","17,1"
08/03/2015 13.00,"41,9","22,9","0,4","76,0","17,1"
08/03/2015 14.00,"32,4","18,6","0,4","80,3","17,1"
08/03/2015 15.00,"13,1","8,8","0,3","88,2","17,1"
08/03/2015 16.00,"19,5","12,4","0,3","86,3","17,1"
08/03/2015 17.00,"23,5","15,3","0,3","82,6","17,1"
08/03/2015 18.00,"43,9","27,4","0,4","71,6","17,1"
08/03/2015 19.00,"58,3","38,2","0,5","56,3","17,1"
08/03/2015 20.00,"66,9","43,6","0,6","47,1","17,1"
08/03/2015 21.00,"74,2","48,8","0,6","44,6","17,1"
08/03/2015 22.00,"56,8","39,6","0,5","49,3","17,1"
08/03/2015 23.00,"44,4","32,8","0,4","52,1","17,1"
09/03/2015 0.00,"31,7","23,3","0,4","55,8","17,1"
09/03/2015 1.00,"29,2","22,0","0,3","53,4","20,2"
09/03/2015 2.00,,,"0,3","43,6","20,2"
09/03/2015 3.00,,,,"56,8","20,2"
09/03/2015 4.00,,,"0,4",,"20,2"
09/03/2015 5.00,,,"0,3","49,6","20,2"
09/03/2015 6.00,,,"0,4","47,3","20,2"
09/03/2015 7.00,,,"0,7","27,9","20,2"
09/03/2015 8.00,,,"1,1","23,8","20,2"
09/03/2015 9.00,,,"0,9","40,8","20,2"
09/03/2015 10.00,,,"0,6","54,2","20,2"
09/03/2015 11.00,,,"0,6","59,1","20,2"
09/03/2015 12.00,,,"0,5","64,5","20,2"
09/03/2015 13.00,,,"0,5","71,1","20,2"
09/03/2015 14.00,"83,1","45,0","0,6","71,5","20,2"
09/03/2015 15.00,"50,5","31,9","0,4","82,3","20,2"
09/03/2015 16.00,"57,2","34,7","0,5","77,5","20,2"
09/03/2015 17.00,"64,7","37,2","0,5","71,6","20,2"
09/03/2015 18.00,"84,1","49,2","0,7","58,1","20,2"
09/03/2015 19.00,"115,7","63,8","0,8","36,4","20,2"
09/03/2015 20.00,"111,7","59,8","0,9","33,0","20,2"
09/03/2015 21.00,"100,5","56,0","0,8","32,9","20,2"
09/03/2015 22.00,"56,9","36,2","0,6","49,1","20,2"
09/03/2015 23.00,"23,6","17,1","0,4","64,4","20,2"
10/03/2015 0.00,"16,8","13,3","0,4","66,5","20,2"
10/03/2015 1.00,"11,5","9,2","0,3","72,0","26,6"
10/03/2015 2.00,"10,2","8,0","0,3","73,2","26,6"
10/03/2015 3.00,"6,7","5,9","0,3","76,0","26,6"
10/03/2015 4.00,"5,9","5,3","0,3","72,6","26,6"
10/03/2015 5.00,"5,8","4,9","0,3","71,7","26,6"
10/03/2015 6.00,"10,8","8,4","0,3","67,9","26,6"
10/03/2015 7.00,"44,2","25,7","0,5","54,5","26,6"
10/03/2015 8.00,"92,1","44,9","0,7","36,1","26,6"
10/03/2015 9.00,"76,4","39,4","0,6","40,0","26,6"
10/03/2015 10.00,"59,8","32,9","0,6","50,0","26,6"
10/03/2015 11.00,"58,2","32,1","0,5","63,9","26,6"
10/03/2015 12.00,"57,2","32,6","0,5","66,1","26,6"
10/03/2015 13.00,"66,3","36,3","0,5","61,8","26,6"
10/03/2015 14.00,"87,3","47,4","0,6","50,8","26,6"
10/03/2015 15.00,"80,3","42,2","0,5","58,5","26,6"
10/03/2015 16.00,"54,0","31,3","0,5","69,0","26,6"
10/03/2015 17.00,"67,5","38,8","0,6","61,4","26,6"
