,Provincia di TARANTO,,,,,,
08/11/2008 3.00,0,"10,479555","3,92576","4,463382","0,396396","0,172533",
08/11/2008 4.00,0,"9,613176","4,212517","3,156425","4,395605","0,396316","0,198721"
08/11/2008 5.00,0,"10,104731","4,242122","3,602892","0,403154","0,250877",
08/11/2008 6.00,0,"13,291396","5,136225","5,419914","5,860806","0,411719","0,291589"
08/11/2008 7.00,0,"11,330371","4,560176","4,341381","0,401504","0,29511",
08/11/2008 8.00,0,"13,086473","5,046561","5,352424","3,907204","0,39671","0,286747"
08/11/2008 9.00,0,"39,13099","12,344863","20,216934","0,448847","0,929563",
08/11/2008 10.00,"0,086691","74,739429","23,119766","39,317716","15,62881","0,628835","0,707075"
08/11/2008 11.00,"0,104752","57,695899","14,994178","34,729737","0,579447","1,167017",
08/11/2008 12.00,"3,364706","34,17786","9,960316","18,919073","8,791209","0,563496","0,68859"
08/11/2008 13.00,"5,499478","34,948242","10,718227","18,527122","0,590134","0,467863",
08/11/2008 14.00,,,,,,,
08/11/2008 15.00,,,,,,,
08/11/2008 16.00,,,,,,,
08/11/2008 17.00,,,,,,,
08/11/2008 18.00,,,,,,,
08/11/2008 19.00,,,,,,,
08/11/2008 20.00,,,,,,,
08/11/2008 21.00,,,,,,,
08/11/2008 22.00,,,,,,,
08/11/2008 23.00,,,,,,,
09/11/2008 0.00,,,,,,,
09/11/2008 1.00,,,,,,,
09/11/2008 2.00,,,,,,,
09/11/2008 3.00,,,,,,,
09/11/2008 4.00,,,,,,,
09/11/2008 5.00,,,,,,,
09/11/2008 6.00,,,,,,,
09/11/2008 7.00,,,,,,,
09/11/2008 8.00,,,,,,,
09/11/2008 9.00,,,,,,,
09/11/2008 10.00,,,,,,,
09/11/2008 11.00,,,,,,,
09/11/2008 12.00,,,,,,,
09/11/2008 13.00,,,,,,,
09/11/2008 14.00,,,,,,,
09/11/2008 15.00,,,,,,,
09/11/2008 16.00,,,,,,,
09/11/2008 17.00,,,,,,,
09/11/2008 18.00,,,,,,,
09/11/2008 19.00,,,,,,,
09/11/2008 20.00,,,,,,,
09/11/2008 21.00,,,,,,,
09/11/2008 22.00,,,,,,,
09/11/2008 23.00,,,,,,,
10/11/2008 0.00,,,,,,,
10/11/2008 1.00,,,,,,,
10/11/2008 2.00,,,,,,,
10/11/2008 3.00,,,,,,,
10/11/2008 4.00,,,,,,,
10/11/2008 5.00,,,,,,,
10/11/2008 6.00,,,,,,,
10/11/2008 7.00,,,,,,,
10/11/2008 8.00,,,,,,,
10/11/2008 9.00,,,,,,,
10/11/2008 10.00,,,,,,,
10/11/2008 11.00,,,,,,,
10/11/2008 12.00,,,,,,,
10/11/2008 13.00,,,,,,,
10/11/2008 14.00,,,,,,,
10/11/2008 15.00,,,,,,,
10/11/2008 16.00,,,,,,,
10/11/2008 17.00,,,,,,,
10/11/2008 18.00,,,,,,,
10/11/2008 19.00,,,,,,,
10/11/2008 20.00,,,,,,,
10/11/2008 21.00,,,,,,,
10/11/2008 22.00,,,,,,,
10/11/2008 23.00,,,,,,,
11/11/2008 0.00,,,,,,,
11/11/2008 1.00,,,,,,,
11/11/2008 2.00,,,,,,,
11/11/2008 3.00,,,,,,,
11/11/2008 4.00,,,,,,,
11/11/2008 5.00,,,,,,,
11/11/2008 6.00,,,,,,,
11/11/2008 7.00,,,,,,,
11/11/2008 8.00,,,,,,,
11/11/2008 9.00,"0,370403",,,,,,
11/11/2008 10.00,"0,005419","140,760653","63,308691","43,721416","0,36091",,
11/11/2008 11.00,0,"103,958994","44,896276","35,145063","0,380937",,
11/11/2008 12.00,0,"75,12334","30,874859","27,803003","0,334282",,
11/11/2008 13.00,0,"52,105937","19,629638","22,023582","0,286968",,
11/11/2008 14.00,0,"47,578208","14,667662","25,106031","0,278605",,
11/11/2008 15.00,0,"46,084093","10,269061","30,363706","0,280585",,
11/11/2008 16.00,0,"57,734807","7,726329","45,920007","0,305233",,
11/11/2008 17.00,0,"65,490702","6,985332","57,898073","0,313816",,
11/11/2008 18.00,0,"36,360675","1,119954","38,002986","0,431771",,
11/11/2008 19.00,0,"35,804264","0,000845","37,722631","0,549728",,
11/11/2008 20.00,0,"31,902962","3,265122","27,05803","1,953602","0,649638",
11/11/2008 21.00,0,"42,656163","3,446989","37,396865","0,699153",,
11/11/2008 22.00,0,"13,693457","1,055667","12,08319","18,55921","0,62257",
11/11/2008 23.00,0,"11,038551","1,346652","8,979977","0,709497",,
12/11/2008 0.00,0,"10,309651","1,609722","7,846934","12,21001","0,572834",
12/11/2008 1.00,0,"11,13712","2,06904","7,970233","0,659542",,
12/11/2008 2.00,0,"13,115006","2,168007","9,797637","12,69841","0,626311",
12/11/2008 3.00,0,"12,814109","2,841333","8,463424","0,919221",,
12/11/2008 4.00,0,"9,724717","3,4859","4,382914","17,582411","0,708616",
12/11/2008 5.00,0,"8,681948","3,540881","3,255063","0,506155",,
12/11/2008 6.00,0,"15,778994","6,425355","5,931276","11,23321","0,485908",
12/11/2008 7.00,0,"20,042138","7,041162","9,252531","0,847478",,
12/11/2008 8.00,0,"24,527077","7,733097","12,678904","16,11721","0,583178",
12/11/2008 9.00,0,"26,124955","6,661359","15,922286","0,641496",,
12/11/2008 10.00,"1,939717","52,255093","11,98621","33,900407","15,62881","1,170538",
12/11/2008 11.00,"2,024603","68,141729","18,384496","39,980932","2,345035",,
12/11/2008 12.00,"10,74481","0,548628",,,,,
12/11/2008 13.00,"58,360337","43,508246","0,547454","0,586039",,,
12/11/2008 14.00,"54,160361","9,468011","39,670749","15,14041","0,531474","0,526181",
12/11/2008 15.00,"47,324008","7,759319","35,451365","0,536699","0,444755",,
12/11/2008 16.00,"49,374512","7,138438","38,45594","10,25641","0,555795","0,435733",
12/11/2008 17.00,"66,822715","6,091229","57,672227","0,577483","0,423849",,
12/11/2008 18.00,"19,939675","1,031136","19,156575","26,37361","0,55112","0,606946",
12/11/2008 19.00,"19,065526","0,726617","19,484943","0,640621","0,813589",,
12/11/2008 20.00,"12,281053","0,013534","13,118885","29,79241","0,569624","0,957513",
12/11/2008 21.00,"36,651205","0,350197","36,668757","0,55654","0,611346",,
12/11/2008 22.00,"47,626197","3,17715","42,811592","22,954821","0,538506","0,62411",
12/11/2008 23.00,"12,006094","0,677555","11,268119","0,515758","0,500653",,
13/11/2008 0.00,"1,915631","0,13365","2,135","18,55921","0,514226","0,474465",
13/11/2008 1.00,"1,276224",0,"2,699574","0,509315","0,548847",,
13/11/2008 2.00,"10,25641","0,494228","0,457739",,,,
13/11/2008 3.00,"22,365027","0,726617","21,317537","0,408444",,,
13/11/2008 4.00,"13,92821","0,759606","12,802207","11,72161","0,478472","0,448937",
13/11/2008 5.00,"9,556109","1,383871","7,456274","0,473285","0,374775",,
13/11/2008 6.00,"7,845398","1,347497","5,783318","9,27961","0,489278","0,39436",
13/11/2008 7.00,"6,011477","0,48131","6,247957","0,481262","0,3926",,
13/11/2008 8.00,"29,139128","0,17256","30,211855","15,62881","0,504167","0,439694",
13/11/2008 9.00,"44,065996","2,925923","39,612338","0,92732","0,723801",,
13/11/2008 10.00,"28,778563","0,640336","27,912025","3,907204","0,701873","0,848579",
13/11/2008 11.00,"30,953577","4,264115","24,457099","0,600781","0,513857",,
13/11/2008 12.00,"66,303935","13,139152","46,189961","28,81562","0,684351","1,344391",
13/11/2008 13.00,"73,686299","19,377569","44,005633","0,516779","0,709276",,
13/11/2008 14.00,"87,326584","22,443057","52,954464","16,60561","0,546994","0,55743",
13/11/2008 15.00,"59,760687","12,401543","40,776533","0,590174","0,632473",,
13/11/2008 16.00,"19,855374","0,827277","21,82242","11,23321","0,545853","0,508135",
13/11/2008 17.00,"38,019507",0,"42,729833","0,692602","0,400082",,
13/11/2008 18.00,"44,482335",0,"48,130279","22,46641","0,603414","0,71984",
13/11/2008 19.00,"24,464823","0,212317","25,716016","0,542043","0,49185",,
13/11/2008 20.00,"21,018769","0,714774","19,95866","18,07081","1,164866","0,558971",
13/11/2008 21.00,"19,807383","1,304357","17,819781","0,598975","0,6547",,
13/11/2008 22.00,"18,343113","2,036896","15,230519","32,722832","0,67504","0,752849",
13/11/2008 23.00,"13,834828","2,29066","10,329758","0,538742","0,39172",,
14/11/2008 0.00,"34,123387","3,057881","29,455201","20,51281","0,880486","1,021552",
14/11/2008 1.00,,,,,,,
14/11/2008 2.00,,,,,,,
14/11/2008 3.00,,,,,,,
14/11/2008 4.00,,,,,,,
14/11/2008 5.00,,,,,,,
14/11/2008 6.00,,,,,,,
14/11/2008 7.00,,,,,,,
14/11/2008 8.00,,,,,,,
14/11/2008 9.00,,,,,,,
14/11/2008 10.00,"80,981612","0,239824",,,,,
14/11/2008 11.00,"88,112532","42,219044","23,395423","0,523381","0,363551",,
14/11/2008 12.00,"68,204003","31,597246","19,770463","29,30402","0,560784","0,329",
14/11/2008 13.00,"47,29418","20,370643","16,347337","0,616655","0,338243",,
14/11/2008 14.00,"36,872977","12,68406","17,436905","0,607304","0,308094",,
14/11/2008 15.00,,,,,,,
14/11/2008 16.00,,,,,,,
14/11/2008 17.00,,,,,,,
14/11/2008 18.00,,,,,,,
14/11/2008 19.00,,,,,,,
14/11/2008 20.00,"80,34633","40,887732","17,779581","29,79241","0,457813",,
14/11/2008 21.00,"40,285324","15,135437","17,090379","0,763717","0,347487",,
14/11/2008 22.00,"23,445403","7,683189","11,67306","13,18681","0,772871","0,393921",
14/11/2008 23.00,"10,759701","2,382017","7,112339","0,783323","0,337143",,
15/11/2008 0.00,"14,878893","1,744219","12,804801","6,349206","0,833574","0,376535",
15/11/2008 1.00,"0,601796",0,"2,009107","0,776131","0,352987",,
15/11/2008 2.00,0,0,"0,036339","5,372406","0,785012","0,320858",
15/11/2008 3.00,"5,536785","0,164948","9,03319","0,787684","0,311175",,
15/11/2008 4.00,"0,130995",0,"1,888404","10,74481","0,77515","0,288508",
15/11/2008 5.00,0,0,"0,035043","0,793105","0,356069",,
15/11/2008 6.00,"4,818261","1,481148","2,88517","7,326007","0,828544","0,381376",
15/11/2008 7.00,"5,219025","1,280673","4,623019","0,868188","0,573715",,
15/11/2008 8.00,"8,336953","1,867718","5,565275","9,76801","0,793969","0,404924",
15/11/2008 9.00,"38,756181","6,262945","29,173544","0,771928","0,349907",,
15/11/2008 10.00,"21,116032","1,711229","18,505058","14,16361","0,814872","0,343745",
15/11/2008 11.00,"64,341609","16,455025","39,138619","1,081651","0,610026",,
15/11/2008 12.00,"30,45944","7,351602","19,200704","11,72161","0,86752","1,093954",
15/11/2008 13.00,"25,213179","4,400303","18,4791","0,846186","0,641935",,
15/11/2008 14.00,"27,096385","2,545273","23,209826","23,44322","1,212132","0,728862",
15/11/2008 15.00,"18,502641","3,219445","13,575733","0,783557","0,670985",,
15/11/2008 16.00,"18,749065","4,895993","12,161096","3,907204","0,736802","0,349247",
15/11/2008 17.00,"18,149862","3,542574","12,794415","0,771379","0,263201",,
15/11/2008 18.00,"14,007325","1,818656","11,226588","15,14041","0,816482","0,32834",
15/11/2008 19.00,"25,582807","1,93708","22,628386","0,949283","1,032776",,
15/11/2008 20.00,"9,406958","1,753524","7,013701","13,18681","0,93392","2,043103",
15/11/2008 21.00,"5,732627","1,694311","3,692447","0,708751","0,324379",,
15/11/2008 22.00,"13,260268","2,069885","10,093553","8,302809","0,719987","0,319097",
15/11/2008 23.00,"14,661002","2,426004","10,948846","0,740653","1,987867",,
16/11/2008 0.00,"2,818326","2,125713","0,480212","4,884005","0,727649","0,317777",
16/11/2008 1.00,"1,998638","2,338877","0,002596","0,706903","0,299291",,
16/11/2008 2.00,"4,654842","3,473212","0,443873","3,907204","0,73586","0,269582",
16/11/2008 3.00,"1,98048","3,605169",0,"0,711894","0,237673",,
16/11/2008 4.00,"4,346161","3,640696","0,184298","2,442003","0,712128","0,246915",
16/11/2008 5.00,"2,303426","3,090025","0,014277","0,706431","0,251977",,
16/11/2008 6.00,"0,901397","2,935227",0,"3,907204","0,710675","0,266061",
16/11/2008 7.00,"10,761","4,25904","5,51985","0,727609","0,263201",,
16/11/2008 8.00,"4,002464","2,996976","0,205064","5,372406","0,715037","0,256818",
16/11/2008 9.00,"2,863719","2,975829","0,212851","0,723641","0,290048",,
16/11/2008 10.00,"18,302906","5,620917","9,693807","5,860806","0,746861","0,310514",
16/11/2008 11.00,"5,177522","3,37678","0,798191","0,720969","0,316677",,
16/11/2008 12.00,"6,746863","3,043502","3,175893","3,907204","0,793616","0,434413",
16/11/2008 13.00,"4,514769","2,843872","1,037","0,776957","0,3948",,
16/11/2008 14.00,"11,20197","4,107627","4,908553","6,349206","0,890544","0,632253",
16/11/2008 15.00,"12,422423","3,864857","6,798255","0,975253","0,838676",,
16/11/2008 16.00,"25,885018","4,939133","18,324652","8,791209","0,805522","0,5889",
16/11/2008 17.00,"34,369804","3,998507","28,258556","0,791455","0,349247",,
16/11/2008 18.00,"51,587154","8,81837","38,092527","16,11721","0,818722","0,658001",
16/11/2008 19.00,"5,884373","2,930999","1,462701","0,788901","0,472264",,
16/11/2008 20.00,"7,812975","2,598563","3,831319","14,16361","0,905827","0,705975",
16/11/2008 21.00,"8,993222","2,499595","5,164233","0,933566","1,093074",,
16/11/2008 22.00,"9,96725","2,415853","6,267425","21,001221","0,950383","1,166576",
16/11/2008 23.00,"5,57699","2,05043","2,497106","0,869013","0,980399",,
17/11/2008 0.00,"1,121883","2,082573",0,"19,0476","0,762931","0,59",
17/11/2008 1.00,"0,153042","1,689236",0,"0,725565","0,386658",,
17/11/2008 2.00,0,"1,306049",0,"8,791209","0,727687","0,337803",
17/11/2008 3.00,0,"1,67824",0,"0,721597","0,348366",,
17/11/2008 4.00,"0,307383","2,146861",0,"4,884005","0,721243","0,343525",
17/11/2008 5.00,"0,463019","2,231449","0,001298","0,725448","0,257699",,
17/11/2008 6.00,"2,809248","2,824416","0,500978","5,860806","0,724072","0,296651",
17/11/2008 7.00,"2,682144","3,103559",0,"0,722736","0,504614",,
17/11/2008 8.00,"1,269738","2,941148",0,"5,860806","0,720969","0,297091",
17/11/2008 9.00,"2,564118","3,462214",0,"0,733659","0,306113",,
17/11/2008 10.00,"3,676923","3,637313","0,001298","3,907204","0,742342","0,307654",
17/11/2008 11.00,"3,590027","3,431761","0,003893","0,749414","0,347706",,
17/11/2008 12.00,"3,501832","3,432608","0,103829","3,418803","0,738532","0,322178",
17/11/2008 13.00,"3,046594","3,096791","0,001298","0,744308","0,305453",,
17/11/2008 14.00,"3,997277","3,304034","0,081767","3,418803","0,761201","0,42671",
17/11/2008 15.00,"4,104925","3,548494","0,363404","0,740968","0,309635",,
17/11/2008 16.00,"2,470736","3,089179","0,002596","12,69841","0,755858","0,303692",
17/11/2008 17.00,"23,106882","5,653907","14,459585","0,794717","0,376535",,
17/11/2008 18.00,"15,601307","4,897685","9,19802","5,860806","0,78623","0,365752",
17/11/2008 19.00,"19,174472","4,510268","13,379765","0,794127","0,371914",,
17/11/2008 20.00,"0,459129","2,788888",0,"5,860806","0,783401","0,343305",
17/11/2008 21.00,"1,116696","2,718679",0,"0,79896","0,394581",,
17/11/2008 22.00,"3,207418","2,464915","0,317979","7,814408","0,826619","0,428471",
17/11/2008 23.00,"4,99854","2,45138","1,319936","0,869328","0,71852",,
18/11/2008 0.00,"22,235316","5,472042","14,067634","14,65201","0,886222","0,768475",
18/11/2008 1.00,"1,418889","2,376096",0,"0,835774","0,747128",,
18/11/2008 2.00,"0,040206","2,239907",0,"6,349206","0,785326","0,413066",
18/11/2008 3.00,"5,54327","2,837103","2,011701","0,755898","0,357829",,
18/11/2008 4.00,"10,27982","2,593488","6,506234","5,372406","0,75028","0,378515",
18/11/2008 5.00,"11,216235","3,895308","6,872233","0,766074","0,459721",,
18/11/2008 6.00,"0,941605","2,8278","0,005191","4,395605","0,763049","0,382917",
18/11/2008 7.00,"31,94059","11,966757","14,115655","0,787526","0,370593",,
18/11/2008 8.00,"6,213805","3,489283","1,273212","6,349206","0,788705","0,323058",
18/11/2008 9.00,"51,169535","20,09064","20,379166","0,835498","0,407784",,
18/11/2008 10.00,"23,087437","9,15334","9,679531","7,326007","0,841079","0,469183",
18/11/2008 11.00,"4,565351","3,815795","0,038936","0,857305","0,345065",,
18/11/2008 12.00,"4,993352","4,076328","0,084361","4,884005","0,874317","0,349907",
18/11/2008 13.00,"3,033623","3,683837",0,"0,889798","0,306994",,
18/11/2008 14.00,"3,545928","3,762505",0,"8,302809","0,880211","0,365972",
18/11/2008 15.00,"2,704191","3,384393",0,"0,87805","0,380716",,
18/11/2008 16.00,"3,420122","3,607707","0,182999","10,74481","0,871214","0,354088",
18/11/2008 17.00,"2,58098","2,574881","0,321872","0,849447","0,354528",,
18/11/2008 18.00,"11,23321","0,332302",,,,,
18/11/2008 19.00,"0,581554","8,763657","0,439861","8,155829","0,522831","0,394581",
18/11/2008 20.00,"0,034316","6,735188","0,084589","6,802146","14,16361","0,501652","0,395681"
18/11/2008 21.00,"0,021673","5,657403","0,001692","5,897531","0,498078","0,365752",
18/11/2008 22.00,0,"7,072404","0,166639","6,986446","14,16361","0,511475","0,422529"
18/11/2008 23.00,0,"10,637786","0,173407","10,569865","0,51293","0,474244",
19/11/2008 0.00,"0,023478","4,631497","0,329895","4,238851","13,67521","0,475132","0,319758"
19/11/2008 1.00,"4,198306","0,508378","3,45234","0,467274","0,279265",,
19/11/2008 2.00,0,"6,349206","0,47144","0,288728",,,
19/11/2008 3.00,0,"17,541582","0,700395","16,479072","0,286747",,
19/11/2008 4.00,0,"20,470138","2,710221","16,325925","5,860806","0,45698","0,272883"
19/11/2008 5.00,0,"21,904598","2,133326","18,646529","0,452934","0,250436",
19/11/2008 6.00,0,"38,647235","6,058241","29,378624","5,860806","0,456902","0,264961"
19/11/2008 7.00,0,"80,32291","22,432906","45,958933","0,508961","0,321958",
19/11/2008 8.00,0,"97,498766","33,002266","46,929751","6,837607","0,511279","0,330321"
19/11/2008 9.00,0,"18,203039","3,995969","12,084482","0,474269","0,282126",
19/11/2008 10.00,0,"9,339516","1,735759","6,682744","5,860806","0,492931","0,336263"
19/11/2008 11.00,"0,435263","10,805096","2,651855","6,743744","0,52177","0,294229",
19/11/2008 12.00,"0,213116","9,146265","2,09357","5,94036","3,418803","0,540707","0,313816"
19/11/2008 13.00,"2,207016","13,598778","3,192376","8,71002","0,554499","0,265401",
19/11/2008 14.00,"2,761478","13,793324","3,084949","9,069529","4,395605","0,569428","0,347487"
19/11/2008 15.00,"1,997512","13,581919","2,499595","9,756105","0,573553","0,280806",
19/11/2008 16.00,"1,325654","11,705195","1,789051","8,968297","8,302809","0,580586","0,303473"
19/11/2008 17.00,"0,456935","19,308044","1,583499","16,891805","0,593472","0,466322",
19/11/2008 18.00,"0,039733","38,356727","5,422134","30,063886","25,39682","0,606322","0,665703"
19/11/2008 19.00,0,"28,419299","3,858935","22,533627","0,627106","0,865084",
19/11/2008 20.00,"0,001806","112,260918","36,85274","55,794205","34,18803","0,705922","0,954652"
19/11/2008 21.00,0,"55,050072","10,135415","39,57471","0,625574","0,995584",
19/11/2008 22.00,0,"61,93312","13,481741","41,29048","26,37361","0,6075","0,75439"
19/11/2008 23.00,0,"42,654902","5,804474","33,818652","0,590213","0,651839",
20/11/2008 0.00,0,"26,903139","2,223837","23,699125","25,88522","0,547112","0,606505"
20/11/2008 1.00,0,"61,6828","17,436252","34,97245","0,56263","0,648757",
20/11/2008 2.00,0,"16,580524","0,292677","16,411593","13,67521","0,505149","0,55545"
20/11/2008 3.00,0,"14,408092","1,105574","12,919009","0,489551","0,451138",
20/11/2008 4.00,0,"11,370575","0,151414","11,387528","15,62881","0,474936","0,455539"
