"NetC","","","","","","",""
"Stat","SS7 Wind","","","","","",""
,SO2,NO2,NOX,CO,PM10,BENZENE
18/12/2012 5.00,"1,252203","8,167509","5,811826","0,112824",,"0,037302"
18/12/2012 6.00,"1,26123","18,163711","16,685588","0,121139","5,372406","0,069761"
18/12/2012 7.00,"1,033721","31,31894","29,95517","0,185214",,"0,055677"
18/12/2012 8.00,"1,427348","36,768046","40,158078","0,290779","17,582411","0,122798"
18/12/2012 9.00,"1,34429","30,759546","30,941779","0,357612",,"0,16439"
18/12/2012 10.00,"1,102335","17,955401","18,169754","0,162124","11,72161","0,072292"
18/12/2012 11.00,"1,098724","12,421281","11,902435","0,164618",,"1,126634"
18/12/2012 12.00,"1,206159","11,039691","11,015196","0,174748","9,523809","0,013864"
18/12/2012 13.00,"1,192617","9,793744","8,153039","0,129072",,"0,023548"
18/12/2012 14.00,"1,218798","10,044881","8,458961","0,102542","6,593407","0,039282"
18/12/2012 15.00,"0,981358","12,249956","9,765062","0,122471",,"0,010013"
18/12/2012 16.00,"1,207062","16,808089","11,879034","0,136873","5,616606","0,068661"
18/12/2012 17.00,"1,300954","26,731615","18,581154","0,13984",,"0,077793"
18/12/2012 18.00,"1,258522","35,971162","24,405168","0,243461","13,67521","1,204428"
18/12/2012 19.00,"1,197131","20,519985","13,098316","0,153947",,"0,19729"
18/12/2012 20.00,"0,828783","20,732197","14,026592","0,201345","11,96581","0,19542"
18/12/2012 21.00,"0,967816","20,860034","13,139684","0,197429",,"0,16285"
18/12/2012 22.00,"0,894688","16,061162","10,785251","0,158377","9,76801","0,180125"
18/12/2012 23.00,"0,890174","10,233716","6,658028","0,145387",,"0,184856"
19/12/2012 0.00,"1,068931","6,785925","4,16521","0,120457","5,860806","1,087131"
19/12/2012 1.00,,"5,687277","3,458064","0,136526",,"0,073943"
19/12/2012 2.00,"1,144768",,,"0,154238","7,814408","1,108478"
19/12/2012 3.00,"1,275676","4,892978","3,199286","0,119739",,"0,158339"
19/12/2012 4.00,"0,873021","4,784606","3,405834","0,14737","5,616606","0,190248"
19/12/2012 5.00,"1,331651","4,557478","3,466204","0,175401",,"0,297641"
19/12/2012 6.00,"1,154699","8,280425","7,19763","0,227607","6,593407","0,441675"
19/12/2012 7.00,"2,987411","13,321357","12,0303","0,248529",,"1,548283"
19/12/2012 8.00,"1,141156","17,596553","14,383725","0,262621","11,23321","0,549398"
19/12/2012 9.00,"1,421932","18,360995","13,757639","0,262541",,"1,456184"
19/12/2012 10.00,"1,18088","17,752943","12,863951","0,27443","7,081807","0,545106"
19/12/2012 11.00,"1,451725","14,680874","10,740823","0,28899",,"0,533333"
19/12/2012 12.00,"1,443599","8,940393","6,629538","0,268923","4,151404","0,795432"
19/12/2012 13.00,"1,300051","7,641222","5,586287","0,275347",,"0,771776"
19/12/2012 14.00,"1,920285","6,114276","4,485376","0,285136","3,174603","1,93307"
19/12/2012 15.00,"3,068664","5,885201","4,295446","0,242147",,"0,455099"
19/12/2012 16.00,"3,334994","8,176595","5,230848","0,283422","5,860806","1,360345"
19/12/2012 17.00,"2,738234","23,279918","15,651834","0,315826",,"0,739865"
19/12/2012 18.00,"2,321134","22,888609","14,277567","0,310238","7,081807","0,739205"
19/12/2012 19.00,"3,041579","19,57255","13,77595","0,288969",,"0,603094"
19/12/2012 20.00,"1,936536","5,242754","2,965944","0,182176","8,058608","0,468082"
19/12/2012 21.00,"1,950077","11,959886","8,385024","0,174804",,"0,288178"
19/12/2012 22.00,"1,127614","14,54979","8,684841","0,195049","11,72161","0,348476"
19/12/2012 23.00,"1,165533","6,122711","3,879299","0,133697",,"0,100131"
20/12/2012 0.00,"0,551619","6,488712","3,996648","0,142399","7,570208","0,137872"
20/12/2012 1.00,"1,012957","5,473127","3,599154","0,140054",,"0,051055"
20/12/2012 2.00,"0,929898","7,260944","4,5566","0,154182","4,395605","0,153607"
20/12/2012 3.00,"0,71864","6,235627","3,727696","0,122679",,"0,147445"
20/12/2012 4.00,"1,000317","7,478988","4,49216","0,10928","3,663004","1,189683"
20/12/2012 5.00,"0,78635","8,549734","5,553048","0,130751",,"0,19729"
20/12/2012 6.00,"1,086085","15,343438","10,874789","0,11726","7,326007","0,268372"
20/12/2012 7.00,"0,957885","23,865909","26,679913","0,233301",,"0,158008"
20/12/2012 8.00,"1,434571","34,341031","36,233009","0,300287","12,45421","0,283667"
20/12/2012 9.00,"1,082473","29,323464","32,437138","0,354023",,"0,179244"
20/12/2012 10.00,"0,797185","16,852864","13,030137","0,183007","17,3382","0,388859"
20/12/2012 11.00,"0,854964","12,487471","10,859519","0,215492",,"0,421759"
20/12/2012 12.00,"1,258522","4,074671","3,387519","0,224854","9,76801","1,225664"
20/12/2012 13.00,"1,159213","4,081808","2,836047","0,198822",,"0,201912"
20/12/2012 14.00,"0,814338","5,367999","3,82266","0,180702","5,860806","0,145684"
20/12/2012 15.00,"0,776419","5,728159","4,132312","0,165469",,"0,176274"
20/12/2012 16.00,"0,665373","5,19668","3,596441","0,18206","4,395605","0,299071"
20/12/2012 17.00,"1,102335","5,244052","3,240664","0,148589",,"0,170442"
20/12/2012 18.00,"1,13574","29,201459","18,78058","0,198322","5,616606","1,167786"
20/12/2012 19.00,"0,678916","31,542168","22,167078",,,"0,094079"
20/12/2012 20.00,"3,240199","31,785526","23,829963",,"14,89621","0,118836"
20/12/2012 21.00,"1,356929","35,86537","28,968903","0,609675",,"1,251192"
20/12/2012 22.00,"0,836909","37,213217","29,453556","0,544692","21,73382","0,236573"
20/12/2012 23.00,"0,557938","38,360549","30,173596","0,592238",,"0,32713"
21/12/2012 0.00,"0,650026","29,35201","23,11977","0,609183","21,73382","0,379396"
21/12/2012 1.00,,"23,965849","16,488543","0,595508",,"0,350127"
21/12/2012 2.00,"0,835102",,,"0,555904","11,96581","0,280806"
21/12/2012 3.00,"1,053583","22,732227","18,102255",,,"0,036641"
21/12/2012 4.00,"1,076154","10,311592","7,852884","0,225688","16,60561","0,197951"
21/12/2012 5.00,"0,867604","15,172123","13,835308","0,186391",,"0,070421"
21/12/2012 6.00,"1,30276","33,382562","39,965791","0,24246","20,51281","0,120927"
21/12/2012 7.00,"2,874559","40,544856","85,757651","0,273084",,"0,273434"
21/12/2012 8.00,"1,230535","28,379911","32,649446","0,266846","35,164822","0,321518"
21/12/2012 9.00,"1,207062","31,505838","25,124883","0,291583",,"0,09881"
21/12/2012 10.00,"0,650026","27,936691","20,374959","0,408146","25,39682","0,233161"
21/12/2012 11.00,"0,837811","23,900306","18,127015","0,308883",,"0,433972"
21/12/2012 12.00,"0,876632","17,937236","12,373192","0,28395","24,42001","0,181445"
21/12/2012 13.00,"1,045459","17,497902","11,904475","0,292287",,"0,268592"
21/12/2012 14.00,"1,003928","15,540069","9,969575","0,255025","14,65201","0,042803"
21/12/2012 15.00,"0,862187","19,919081","12,338593","0,264321",,"0,255278"
21/12/2012 16.00,"0,816144","20,233166","12,238205","0,245122","19,0476","0,256379"
21/12/2012 17.00,"0,724056","29,681676","18,845696","0,258489",,"0,322948"
21/12/2012 18.00,"0,878438","13,131866","8,187972","0,278979","15,87301","0,371143"
21/12/2012 19.00,"1,120392","18,39149","10,82086","0,217174",,"0,176824"
21/12/2012 20.00,"1,047264","8,815798","5,964109","0,207879","15,87301","0,282676"
21/12/2012 21.00,"0,835102","6,393967","4,526753","0,141921",,"0,067341"
21/12/2012 22.00,"1,075251","3,847542","3,226758","0,1684","11,96581","0,103761"
21/12/2012 23.00,"0,84413","5,931276","4,167246","0,218075",,"0,154267"
22/12/2012 0.00,"0,930801","2,419883","2,082774","0,183272","10,50061","0,074713"
22/12/2012 1.00,"15,632632","5,806255","4,445796","0,438864",,"3,414174"
22/12/2012 2.00,"1,795696","3,418595","2,867927","0,163769","3,174603","0,043023"
22/12/2012 3.00,"0,873923","14,908651","9,769471","0,210254",,"0,235802"
22/12/2012 4.00,"0,59044","13,110454","8,688571","0,16577","2,686203","0,107833"
22/12/2012 5.00,"0,879341","16,456369","11,386237","0,155206",,"0,215226"
22/12/2012 6.00,"0,985873","21,671199","16,324048","0,155562","2,686203","0,115976"
22/12/2012 7.00,"1,1872","40,560727","45,631771","0,199621",,"1,061714"
22/12/2012 8.00,"0,750238","32,299473","30,406936","0,216856","11,47741","0,222048"
22/12/2012 9.00,"0,650929","18,6277","13,637913","0,142685",,"0,268702"
22/12/2012 10.00,"0,700584","3,780703","3,227775","0,139167","9,035409","0,278605"
22/12/2012 11.00,"0,650026","3,454936","3,235236","0,137804",,"0,120597"
22/12/2012 12.00,"0,837811","3,907892","3,445516","0,114673","5,128205","1,063254"
22/12/2012 13.00,"0,900105","5,106478","4,499282","0,059575",,"0,09837"
22/12/2012 14.00,"0,773711","3,341373","3,066335","0,113297","3,663004","0,046324"
22/12/2012 15.00,"0,939829","2,392627","2,376486","0,083676",,"0,055237"
22/12/2012 16.00,"2,711149","2,47634","2,514863","0,105905","2,686203","0,123898"
22/12/2012 17.00,"2,088208","2,683351","2,53996","0,15444",,"0,251867"
22/12/2012 18.00,"1,402973","6,096754","4,240843","0,147753","10,50061","0,236902"
22/12/2012 19.00,"0,761975","14,391453","8,731307","0,220855",,"0,237342"
22/12/2012 20.00,"0,938024","26,444126","15,675912","0,216235","10,98901","0,248676"
22/12/2012 21.00,"0,810727","16,564088","9,663991","0,244437",,"0,39238"
22/12/2012 22.00,"0,771003","18,374614","10,792032","0,206568","16,36141","0,317007"
22/12/2012 23.00,"0,910939","13,721751","8,248342","0,190657",,"0,274864"
23/12/2012 0.00,"0,6094","7,681456","4,922212","0,2297","15,87301","0,323829"
23/12/2012 1.00,,"9,229818","5,909504","0,172808",,"0,193109"
23/12/2012 2.00,"1,260328",,,"0,192673","15,14041","0,400522"
23/12/2012 3.00,"0,883854","22,989849","17,206876",,,"1,276829"
23/12/2012 4.00,"0,808019","22,082624","15,81735","0,067508","19,0476","0,186177"
23/12/2012 5.00,"0,866702","11,273318","7,315318","0,069947",,"0,213575"
23/12/2012 6.00,"0,702389","16,915159","12,760173","0,132535","13,67521","0,224139"
23/12/2012 7.00,"0,754752","24,664742","19,81874","0,091574",,"0,189478"
23/12/2012 8.00,"1,10685","15,380431","16,073074","0,081793","18,31501","0,192009"
23/12/2012 9.00,"0,713223","11,403099","9,807118","0,166704",,"0,236573"
23/12/2012 10.00,"0,928995","20,828237","19,48196","0,2972","16,36141","1,47533"
23/12/2012 11.00,"0,778226","14,234413","12,444072","0,208361",,"0,364431"
23/12/2012 12.00,"0,758364","9,539359","7,933603","0,112148","15,38461","1,27804"
23/12/2012 13.00,"0,839617","9,45435","7,778608","0,053305",,"0,140183"
23/12/2012 14.00,"0,761072","8,270042","6,441983","0,039134","8,302809","0,100131"
23/12/2012 15.00,"1,969939","8,61203","6,457585","0,095075",,"0,09848"
23/12/2012 16.00,"1,341582","4,530224","3,611703","0,084884","4,884005","0,172312"
23/12/2012 17.00,"0,172437","10,030604","6,518971","0,104876",,"0,153937"
23/12/2012 18.00,"0,506478","8,463424","5,836923","0,144608","10,50061","0,151627"
23/12/2012 19.00,"0,738502","13,589364","8,251056","0,121794",,"0,301162"
23/12/2012 20.00,"0,766488","26,476572","17,736643","0,172723","19,2918","0,500872"
23/12/2012 21.00,"0,661763","30,891934","22,940347","0,104392",,"1,489194"
23/12/2012 22.00,"0,780934","7,25251","5,072459","0,12599","19,78022","0,337803"
23/12/2012 23.00,"0,857673","13,417398","8,981606","0,165552",,"0,456199"
24/12/2012 0.00,"0,729474","12,896305","8,310408","0,103203","17,3382","0,247025"
24/12/2012 1.00,"0,791768","10,262267","7,50355","0,040104",,"0,244384"
24/12/2012 2.00,"3,1445","5,782668","4,06482","0,084253","18,80341","0,188928"
24/12/2012 3.00,"1,868824","12,9878","8,165249","0,113395",,"0,3597"
24/12/2012 4.00,"0,882049","11,82037","9,561566","0,054463","20,26862","2,180316"
24/12/2012 5.00,"0,984066","6,970871","6,21373","0,074232",,"0,152727"
24/12/2012 6.00,"0,905523","11,183754","16,000155","0,073912","13,43101","0,215776"
24/12/2012 7.00,"0,733987","21,517417","20,87556","0,063338",,"0,175283"
24/12/2012 8.00,"0,816144","13,072808","10,928706","0,064678","16,36141","2,161389"
24/12/2012 9.00,"1,08428","31,742048","35,137532","0,226994",,"0,342975"
24/12/2012 10.00,"1,429154","41,361225","50,993192","0,253225","25,88522","1,561267"
24/12/2012 11.00,"1,300051","34,101589","29,548869","0,196995",,"0,98381"
24/12/2012 12.00,"3,406316","30,5772","25,812017","0,271399","23,44322","0,850889"
24/12/2012 13.00,"2,661495","27,385077","22,481123","0,100402",,"1,002296"
24/12/2012 14.00,"2,992828","31,141127","24,634112","0,073193","22,46641","0,364651"
24/12/2012 15.00,"1,565479","27,730977","20,464823","0,062908",,"2,345696"
24/12/2012 16.00,"1,285607","30,951648","21,565065","0,092256","19,78022","0,326469"
24/12/2012 17.00,"0,982261","41,609116","25,518986","0,190202",,"0,340884"
24/12/2012 18.00,"0,81795","17,231199","11,406586","0,155801","22,710621","1,431426"
24/12/2012 19.00,"0,784545","22,179315","12,814432","0,360224",,"1,561157"
24/12/2012 20.00,"1,226924","34,015261","20,534363","0,569235","31,746031","1,405129"
24/12/2012 21.00,"1,077057","37,156104","20,651358","0,700069",,"2,311035"
24/12/2012 22.00,"0,766488","28,86141","16,324729","0,665469","49,572651","1,50636"
24/12/2012 23.00,"0,615719","23,586872","13,541254","0,624274",,"1,821276"
25/12/2012 0.00,"0,646414","13,462825","8,103522","0,378994","46,398041","1,47676"
25/12/2012 1.00,,"6,343999","4,372774","0,105811",,"0,455649"
25/12/2012 2.00,"0,974135",,,"0,104176","35,653221","0,414166"
25/12/2012 3.00,"0,631067","9,068881","5,790798",,,"0,32614"
25/12/2012 4.00,"0,84052","7,730776","5,002254","0,360975","31,25762","0,460931"
25/12/2012 5.00,"0,688847","7,302477","4,825892","0,337982",,"1,201127"
25/12/2012 6.00,"0,755655","6,067552","4,334791","0,317284","20,26862","0,133031"
25/12/2012 7.00,"0,748433","6,446532","4,544051","0,316473",,"0,335603"
25/12/2012 8.00,"0,659054","9,790499","6,329722","0,309883","17,094","1,257684"
25/12/2012 9.00,"0,708709","16,063755","10,014001","0,414245",,"0,605074"
25/12/2012 10.00,"1,766807","24,936648","16,379676","0,780169","16,84981","3,063445"
25/12/2012 11.00,"1,203451","10,841768","7,327187","0,326109",,"0,849239"
25/12/2012 12.00,"1,156504","12,713305","8,809312","0,228256","16,84981","0,231401"
25/12/2012 13.00,"1,233244","15,859994","10,249714","0,200791",,"0,151627"
25/12/2012 14.00,"1,268453","13,724346","8,793372","0,197109","11,72161","0,157128"
25/12/2012 15.00,"0,939829","8,138307","5,475721","0,276738",,"0,132481"
25/12/2012 16.00,"0,893785","7,317404","4,951719","0,392301","14,65201","0,349467"
25/12/2012 17.00,"0,658152","6,867041","4,809951","0,252833",,"0,418017"
25/12/2012 18.00,"0,650026","7,54518","5,093826","0,314612","18,31501","0,198061"
25/12/2012 19.00,"0,674402","9,486796","5,988527","0,333075",,"0,106843"
25/12/2012 20.00,"0,650026","11,671108","7,290219","0,226357","14,16361","0,111464"
25/12/2012 21.00,"0,962399","16,003406","9,609389","0,184585",,"0,041153"
25/12/2012 22.00,"1,300051","16,206529","9,690786","0,222379","12,94261","0,029049"
25/12/2012 23.00,"1,297343","17,268834","10,405729","0,200276",,"0,09606"
26/12/2012 0.00,"1,049069","13,349259","8,162197","0,182487","18,31501","0,109373"
26/12/2012 1.00,"0,74753","8,937797","5,868805","0,154546",,"0,083186"
26/12/2012 2.00,"0,693361","10,52639","6,814381","0,155456","20,51281","0,072952"
26/12/2012 3.00,"0,708709","16,578369","9,885464","0,1626",,"0,122357"
26/12/2012 4.00,"0,687944","13,900205","8,46337","0,171603","16,11721","0,050946"
26/12/2012 5.00,"1,133934","7,129211","4,854381","0,193628",,"0,125988"
26/12/2012 6.00,"0,637386","9,634105","6,13708","0,35684","19,0476","0,238002"
26/12/2012 7.00,"3,466804","15,296718","9,215626","0,836487",,"1,200026"
26/12/2012 8.00,"2,13696","8,279775","5,378381","0,403106","22,46641","0,908878"
26/12/2012 9.00,"1,256717","10,105231","6,502354","0,230553",,"1,455084"
26/12/2012 10.00,"0,666276","9,264211","6,140131","0,243751","19,78022","0,235912"
26/12/2012 11.00,"0,833297","9,64903","6,611223","0,172039",,"0,16351"
26/12/2012 12.00,"1,086988","12,471245","8,655674","0,21116","16,84981","0,126319"
26/12/2012 13.00,"1,370472","15,350578","11,445255","0,428631",,"0,111464"
26/12/2012 14.00,"5,787036","28,282571","22,264398","0,96687","16,36141","2,269333"
26/12/2012 15.00,"2,915186","14,614035","10,125246","0,407875",,"0,860023"
26/12/2012 16.00,"1,169144","11,528344","7,810151","0,274146","20,26862","0,151517"
26/12/2012 17.00,"0,650026","13,143543","8,199505","0,217986",,"0,268702"
26/12/2012 18.00,"0,198619","9,798285","6,332773","0,290768","21,97802","0,454549"
26/12/2012 19.00,"1,551034","14,733441","8,920895","0,273849",,"0,267601"
26/12/2012 20.00,"0,18598","25,512255","16,047634","0,308062","25,64102","0,438043"
26/12/2012 21.00,"0,744821","23,874991","14,97047","0,26995",,"0,123348"
26/12/2012 22.00,"0,663568","17,364876","10,569547","0,28774","23,44322","0,91779"
26/12/2012 23.00,"0,976845","25,399333","14,796474","0,24941",,"0,117846"
27/12/2012 0.00,"1,186297","20,669905","12,02385","0,397287","26,86202","0,420328"
27/12/2012 1.00,,"19,081314","11,367247","0,371543",,"1,052361"
27/12/2012 2.00,"0,953371",,,"0,219589","22,710621","0,108603"
27/12/2012 3.00,"1,1231","14,296052","9,01213",,,"0,09925"
27/12/2012 4.00,"0,820658","18,766576","11,739978","0,466263","19,2918","0,476555"
27/12/2012 5.00,"0,857673","20,066383","14,869402","0,379004",,"0,822611"
27/12/2012 6.00,"0,680722","12,90539","8,807278","0,293806","16,11721","0,423519"
27/12/2012 7.00,"0,97865","16,214309","18,953555","0,269279",,"0,324929"
27/12/2012 8.00,"1,198936","14,797688","13,7461","0,27203","18,31501","0,188267"
27/12/2012 9.00,"1,272968","41,063372","43,060285","0,420972",,"0,187387"
27/12/2012 10.00,"1,283801","35,097683","40,009881","0,342482","16,84981","0,377745"
27/12/2012 11.00,"1,059","20,129325","18,975934","0,265775",,"0,400743"
27/12/2012 12.00,"0,711417","14,905406","13,255","0,242","16,60561","0,217756"
27/12/2012 13.00,"0,819755","14,124739","13,041337","0,213772",,"0,176164"
27/12/2012 14.00,"2,420444","16,030016","14,068981","0,207675","10,98901","0,177154"
27/12/2012 15.00,"1,567284","20,926228","17,664746","0,230182",,"0,178584"
27/12/2012 16.00,"0,71864","22,698479","18,539775","0,219948","11,47741","0,084286"
27/12/2012 17.00,"0,989484","41,305414","25,9141","0,2555",,"0,323829"
27/12/2012 18.00,"0,473977","41,452064","26,243766","0,408876","24,42001","0,800055"
27/12/2012 19.00,"0,727668","26,459058","15,092907","0,607564",,"0,437164"
27/12/2012 20.00,"0,820658","16,229241","9,702996","0,487266","25,88522","0,323169"
27/12/2012 21.00,"1,131225","27,716695","16,028644","0,45793",,"0,665923"
27/12/2012 22.00,"1,155602","27,970417","16,073413","0,39395","28,571421","0,198171"
27/12/2012 23.00,"0,938926","23,265635","13,628072","0,498926",,"1,516923"
28/12/2012 0.00,"1,29283","25,131327","14,346754","0,615601","27,59462","0,751639"
28/12/2012 1.00,"1,300051","20,739329","12,06015","0,451298",,"1,875633"
28/12/2012 2.00,"0,816144","8,464722","5,71313","0,288876","27,35042","0,550718"
28/12/2012 3.00,"0,965108","9,508212","8,487788","0,236854",,"0,287407"
28/12/2012 4.00,"1,148379","8,155829","8,646176","0,269357","17,582411","0,165931"
28/12/2012 5.00,"1,253106","4,327106","3,400067","0,236576",,"0,210384"
28/12/2012 6.00,"0,836909","13,780797","12,518009","0,23333","12,94261","1,231166"
28/12/2012 7.00,"0,841422","9,371933","11,658921","0,275732",,"1,11222"
28/12/2012 8.00,"0,650026","13,740569","10,165945","0,248553","7,814408","0,056557"
28/12/2012 9.00,"1,062611","24,752999","18,927094","0,401829",,"0,227329"
